key,singer
22663,Lea Hart
22664,Sugar T.
22665,Jackie Deane
22666,The Nice Guys
22667,Rick Chase
22668,Dennis Jarrett
22669,Alvin Davis
22670,Souren Roy
22671,Michel Simon
22672,Charras Gonzalez
22673,Adrian Charras
22674,Νίτσα Λαζαρίδου
22675,Elly Roman
22676,Gramophone Club
22677,Claude Romano
22678,Ray Ventura
22679,Στέλιος Τζουανάκος
22680,Nel Martini
22681,Gherase Dendrino
22682,Benjamin Tagle Lara
22683,N. Kirițescu
22684,Sabita Banerjee
22685,"Grenet, Ernesto"
22686,Russell Malone
22687,Apocolothoth
22688,Nazem al-Ghazali
22689,Lester Lanin
22690,Lee Wiley
22691,Bobby Hackett
22692,Pratibha Ghosh
22693,Mumtaz Ali
22694,Dhiren Bose
22695,Glenn Miller Orchestra
22696,Snehashish Bhowmik
22697,Ray Noble & His Orchestra
22698,Saraswati Devi
22699,Coro Infantil Sinfonico
22700,Lauritz Melchior
22701,Edwin McArthur
22702,Devika Rani
22703,Johannes Schüler
22704,Ahmed Dilawar
22705,Erskine Hawkins & His Orchestra
22706,Erskine Hawkins
22707,Sylvio Caldas
22708,Χορωδία και μπάντα
22709,Planet Music
22710,Gaspar Sanz
22711,Κα Κούλα
22712,Leadbelly with Sarah Garland
22713,Sebastian Peschko
22714,Jon Garcia
22715,Gali Venkateswara Rao
22716,Kanchanamala
22717,Sundarammau
22718,Michele Lee
22719,Vaughn Monroe and His Orchestra
22720,3 in One
22721,The Lion
22722,Sephali Chakraborty
22723,Ray Ellis & His Orchestra & Chorus
22724,Mandi e Sorocabinha
22725,Surendranath
22726,Shikha Basu
22727,André Popp
22728,Marjane
22729,Al Jolson
22730,Constantin Bakaleinikoff
22731,Ranjith
22732,Jesus Sosa
22733,Ossy Renardy
22734,Λαϊκή Ορχήστρα
22735,Τα Πολιτάκια
22736,Ammiel López Reale
22737,Giorgos Anestopoylos
22738,Ronnie Mann
22739,The Trade Martin Orchestra
22740,Tapati Dam
22741,Alice Faye
22742,20th Century Fox Studio Orchestra
22743,Maria Papaggika
22744,Meerabai
22745,Bill Rogers
22746,Anjos Do Inferno
22747,Elli Sofroniou
22748,Malati Ghosal
22749,Mihalis Kalergis
22750,Mukhtar Begum
22751,Dimit5risd Arapakis
22752,Marijan Mumelaš
22753,Milios
22754,Dimitris Vlaxopoylos
22755,Mixalis Kaleris
22756,Juan Parga
22757,Domenico Cimarosa
22758,G.Visweswaramma
22759,Sheikh Mukhtar
22760,Veena Kumari
22761,Baby Meena
22762,Das Original Rudi Schuricke Terzett
22763,Alda Noni
22764,Orchester Des Deutschen Opernhauses Berlin
22765,Arthur Rother
22766,D. Hemalatha Devi
22767,Bedana Dasi
22768,G.H. Veeranna
22769,Richard Tauber
22770,Ernani Braga
22771,Irma Beilke
22772,Gustav Neidlinger
22773,Club Deportivo Universidad Católica
22774,Nazir
22775,Shahu Modak
22776,Padma Banerjee
22777,Mrityunjoy Banerjee
22778,Kintero Shinigami
22779,One Shot Jones
22780,2nd Generation Outlawz
22781,Fallout Beatz
22782,Pandey Ji
22783,Chinmoy Lahiri
22784,Odeon Dans Orkestrası
22785,Virginia Haskins
22786,Enric Madriguera
22787,Gauhar Sultana
22788,Nick Caris
22789,Uma Shankar
22790,Maria Müller
22791,Städtisches Orchester Berlin
22792,Robert Heger
22793,David Roy Eldridge
22794,Shama
22795,Rekha Mullick
22796,Kajjan
22797,Munni
22798,Harendranath Chatterjee
22799,Durai Raj
22800,Marcel Sabiani
22801,Max Hédiguer
22802,Harry S. Truman
22803,Woody Herman & His Orchestra; Vocal by Woody Herman
22804,The Charmers
22805,Virgil Thomson
22806,Jane Eaglen
22807,Sir Mark Elder
22808,Vaidya
22809,Istvan Arato
22810,Jan Ladislav Dussek
22811,Donald Hunsberger
22812,Bela Bhattacharya Roy
22813,Raúl Abríl
22814,Sunil Roy
22815,Nitish Dutta Roy
22816,Raúl Abril y Su Orquesta
22817,Vinodini Dixit
22818,Tammy Cochran
22819,Usha Ganesh
22820,Sunil Ghosh
22821,Kasturi Shankar
22822,Hugh Martin
22823,Dijendra Nath Bagchi
22824,Master Pandya
22825,Oscar De La Rosa
22826,Shamshed Begum
22827,Paro
22828,Dost Mohammad
22829,Bharat Vyas
22830,Harsukh Kikani
22831,Ahlam
22832,Moshe Wilensky
22833,Lennie Tristano
22834,The Philadelphia Orchestra Pops
22835,Eugene Kohn
22836,Orchestre de l
22837,Bastille Opera Orchestra
22838,Artur Rodzinski
22839,Paul Francis Webster
22840,George Reeves
22841,Curtain Going Up Orchestra
22842,Lehman Engel Orchestra
22843,Mitch Miller & His Orchestra
22844,Javanese gamelan ensemble
22845,Gentlemen Prefer Blondes Orchestra
22846,Glauco Vianna
22847,The Chinese Cultural Theatre Group
22848,Antonio Caldara
22849,Dylan Thomas
22850,James Agee
22851,Eleanor Steber
22852,William Strickland
22853,Dumbarton Oaks Festival Orchestra
22854,Marge Champion
22855,Gower Champion
22856,Marcia Van Dyke
22857,Buster Keaton
22858,Shankar Jaikishan
22859,Jerry Hensley
22860,Jack Carson
22861,Blackbirds of 1928 Ensemble (1953)
22862,Thelma Carpenter
22863,Liszt Ferenc Kamarazenekar
22864,Milton Thomas
22865,Madeline Foley
22866,Humberto Morales
22867,Joe Hill Louis
22868,Gigi Gryce & His Orchestra
22869,Cedric Palmer
22870,Pajama Game Orchestra
22871,Rae Allen
22872,Damn Yankees Ensemble
22873,Shannon Bolin
22874,Raul Garces
22875,Los Caballeros Del Tango
22876,Franco Calabrese
22877,Shinichi Yuize
22878,Wayne Walker
22879,Glyndebourne Chorus
22880,Leonard Weir
22881,The Pacific Jazzmen
22882,Lula Queiroga
22883,Paulinho Moska
22884,Alcides Caminha
22885,Franco Ricciardi
22886,Eraldo Coda
22887,1422
22888,Devanand Sharma
22889,Clinton
22890,Dominique Cerejo
22891,Emile Ford & The Checkmates
22892,James Gannon
22893,John Cullum
22894,The Camelot Orchestra
22895,Mary Sue Berry
22896,Carolyn Hester
22897,W.E.B. DuBois
22898,The Choir of the Carmelite Priory London
22899,Harris Jayaraj
22900,Karthik
22901,Sounds Orchestral
22902,Link Wray & His Ray Men
22903,Charles Zimmerman
22904,Baby Washington
22905,Abhishek Bachchan
22906,Jack Nitzsche
22907,Peter Tevis
22908,João Gilberto Quintet
22909,Charles Nelson Reilly
22910,Jerry Dodge
22911,Igors Gavon
22912,Bobby Bond
22913,Pozo Seco Singers
22914,Orchestra del Teatro San Carlo di Napoli
22915,Dick Curless
22916,Andrew Oldham Orchestra
22917,Lyn Taitt
22918,Johnny Long
22919,Syndicate Of Sound
22920,California Dreamers
22921,The Soul Survivors
22922,Friend & Lover
22923,Fever Tree
22924,Betty Chung
22925,Longbranch/Pennywhistle
22926,The Flirtations
22927,Ralph McTell
22928,Crazy Elephant
22929,Joe Tex
22930,Johnny Mandel
22931,Michael Nesmith
22932,The First National Band
22933,Bobby Bloom
22934,Tommy James
22935,Chaim Topol
22936,The Fortunes
22937,Oompa Loompa Cast
22938,Noel Paul Stookey
22939,Reunion
22940,Vicki Lawrence
22941,Blueridge Mountain Bluegrass Band
22942,Gloria Ann Taylor
22943,Bennie Maupin
22944,The Kiki Dee Band
22945,Ronnie Lane & Slim Chance
22946,Steve Kuhn
22947,Brian Protheroe
22948,Major Harris
22949,Peter Hinwood
22950,Billy Griffin
22951,Flo & Eddie
22952,Mariachi México 70 De Pepe López
22953,Faze-O
22954,Jan Garbarek
22955,Jon Christensen
22956,Cindy Bullens
22957,The Rockets
22958,James Getzoff
22959,Brooklyn Dreams
22960,M
22961,Robin Scott
22962,Angel Canales
22963,Missouri
22964,Denise De Kalafe
22965,Angel Witch
22966,Uhuru-Yenzu
22967,Archie James Cavanaugh
22968,Terje Rypdal
22969,Franke & The Knockouts
22970,Pete Shelley
22971,The Passions
22972,Dennis Weinrich with John O.Williams
22973,Gwen McCrae
22974,Karlheinz Zoeller
22975,Leon Spierer
22976,Limahl
22977,The Nails
22978,Dennis DeYoung
22979,John Ratcliff
22980,Hector Trioche
22981,Heinrich Schiff
22982,Maxim Shostakovich
22983,Marc Johnson
22984,Bill Frisell
22985,Donna Fargo
22986,The Twisters
22987,Roberto Torres
22988,Rick Moranis
22989,Ellen Greene
22990,Michelle Weeks
22991,Tichina Arnold
22992,Jr.
22993,Timbuk 3
22994,Isabelle Antena
22995,Julian Dash
22996,Jay McShann
22997,Eugene Ramey
22998,"Gus Johnson, Jr."
22999,Buddy Tate
23000,Koko Taylor
23001,Caillou
23002,Merry Clayton
23003,Randy Graff
23004,Audio Two
23005,Was (Not Was)
23006,Arranged By
23007,Moe Koffman
23008,Breathe
23009,Inner City
23010,Timothy Hutchins
23011,Michael Penn
23012,Bonham
23013,Rude Boys with Gerald Levert
23014,King Tee
23015,Breeze
23016,Trixter
23017,The Cleftones
23018,Timmy T
23019,Sacred Reich
23020,Ingrid Haebler
23021,Ludwig Hoffmann
23022,Eddie Levert
23023,Chevelle Franklin
23024,School Of Fish
23025,Lisa Fischer
23026,Positive K
23027,Saigon Kick
23028,Chuckii Booker
23029,Lil-malik
23030,Paperboy
23031,John Berry
23032,The Lady Of Rage
23033,Green Jelly
23034,Dre Dog
23035,Rahsaan
23036,Gerard Presencer
23037,Captain Hollywood Project
23038,Conlon Nancarrow
23039,Ensemble Modern
23040,Ingo Metzmacher
23041,Cristobal de Morales
23042,Crooklyn Dodgers
23043,Buck Shot
23044,Master Ace
23045,Reel 2 Real
23046,The Mad Stuntman
23047,Erick Morillo
23048,Christine Pendrill
23049,Irena Grafenauer
23050,Maria Graf
23051,David Geringas
23052,Bob Carlisle
23053,Ottó Rácz
23054,Jozsef Vajda
23055,Sándor Berki
23056,János Keveházi
23057,Jeno Kevehazi
23058,Mike Douglas
23059,Psycho
23060,Sugar Minott
23061,Chorus - After Today
23062,Tracy Bonham
23063,Sammi Smith
23064,Bahamadia
23065,Az Yet
23066,Heltah Skeltah
23067,Republica
23068,Heidi Mollenhauer
23069,Outlaw Immortals
23070,Jojo
23071,KC
23072,3X Krazy
23073,Claude Luter et son orchestre
23074,Bobby Moore & The Rhythm Aces
23075,Uncle Sam
23076,Jennifer Paige
23077,Miho Hatori
23078,Jerry Cantrell
23079,Trin-I-Tee 5:7
23080,Daler Mehndi
23081,Lateef The Truthspeaker
23082,Cut Chemist
23083,Unlike Pluto
23084,Joanna Jones
23085,Rogelio Martinez
23086,Sabine Meyer
23087,Róisín
23088,J-Live
23089,Bizarre
23090,Sticky Fingaz
23091,Erick Sermon
23092,J. Ro
23093,Tash
23094,BBMAK
23095,Evan And Jaron
23096,Yvonne Muñoz
23097,Gordon Tracks
23098,The Gourds
23099,Plankton
23100,Billy Crystal
23101,John Goodman
23102,R.L. Hugger
23103,The Moldy Peaches
23104,Evert Taube
23105,Mats Bergström
23106,Davey Vonbohlen
23107,Keon Bryce
23108,Alessandro Safina
23109,Khia
23110,Craig Pruess & Ananda
23111,Perpetual Groove
23112,Jamelia
23113,Fred Wesley
23114,Ryan Cabrera
23115,Future Leaders of the World
23116,The Boys Choir Of Harlem
23117,Ana Torroja
23118,Roots Manuva
23119,Slick Pulla
23120,Blackowned C-Bone
23121,Rock D The Legend
23122,Melissa
23123,ALO
23124,Anita Ward
23125,DJ Kane
23126,Rogue Wave
23127,The Monotones
23128,Tonny Tun Tun
23129,Chadwick Stokes
23130,State Radio
23131,The Kid Slim
23132,La Mari De Chambao
23133,Niia
23134,Amina
23135,Rooney
23136,Playa Circle
23137,Young-D
23138,Superpower
23139,Philip Michael
23140,Cast Of Mamma Mia The Movie
23141,Corbin Bleu
23142,Alexander Acha
23143,Luis Miguel Del Amargue
23144,Dan Redfeld
23145,Elizabeth Hedman
23146,Matthew Halsall
23147,Luis Fernando Pérez
23148,Sonny & The Sunsets
23149,Mick Jones
23150,Paul Simonon
23151,Peetah Morgan
23152,Bobaflex
23153,DJ Cucumber Slice
23154,Termanology
23155,Neon Indian
23156,Steve Forbert
23157,Hugo
23158,Rockabye Lullaby
23159,The Downtown Fiction
23160,Kolton Moore & the Clever Few
23161,Ca$h Out
23162,Ayah Marar
23163,Angela
23164,Family of the Year
23165,Tomatito
23166,IM5
23167,Pomplamoose
23168,Lutan Fyah
23169,The Law
23170,Vic Fuentes
23171,Jezzabell Doran
23172,Nicky Romero
23173,Delta Rae
23174,Kikuo
23175,salvia palth
23176,Winter Aid
23177,Panda Bear
23178,Kendall Morgan
23179,Lili K
23180,Jorge Santacruz
23181,Braken
23182,Cayucas
23183,Lilly Wood and The Prick
23184,Natalie La Rose
23185,Kero Kero Bonito
23186,Hurts
23187,New Medicine
23188,Madsonik
23189,Shakka
23190,Seekae
23191,Tom Rosenthal
23192,Jin Hashimoto
23193,Shokk
23194,Ryan Oakes
23195,Danny Gokey
23196,Dash D Cadet
23197,Coucheron
23198,Jennifer Lawrence
23199,Thayne Jasperson
23200,T-Wayne
23201,Dakota
23202,Kimberly Anne
23203,EDX
23204,Daniel Levi
23205,Natural Sounds
23206,Nature & Sounds Backgrounds
23207,Anna Wise
23208,Lookas
23209,Troy Ave
23210,Young Lito
23211,Alex Newell
23212,DJ Cassidy
23213,eery
23214,Grandmaster Caz
23215,Eric Nally
23216,Maleek Berry
23217,Homero Guerrero y Lupe Tijerina
23218,Marty
23219,Taron Egerton
23220,THE ORAL CIGARETTES
23221,Zach Farache
23222,EyeKeem
23223,KORNDAWG
23224,ACOT
23225,Decidic FX
23226,Triegy
23227,Ayo & Teo
23228,Lincoln
23229,Hare Squead
23230,TEMPOREX
23231,Yacht Money
23232,Wp Sounds
23233,prxz
23234,Rain Sound Studio
23235,Aiko
23236,Javier Rosas
23237,Kuwada
23238,Rico Nasty
23239,Silk City
23240,Jameson Rodgers
23241,Lil Donald
23242,Briston Maroney
23243,Cautious Clay
23244,BLIND.SEE
23245,BRYOZA
23246,Dímelo Flow
23247,Lil Kapow
23248,Marca MP
23249,Hit-Boy
23250,Cast of Frozen 2
23251,Yung Baby Tate
23252,Kameron Marlowe
23253,JAWNY
23254,Bruce Brus
23255,Sean Stemaly
23256,SUGA
23257,Adam Doleac
23258,jetsonmade
23259,Mike Smiff
23260,WizDaWizard
23261,Brray
23262,Juanka
23263,Joseph Black
23264,Curtis Waters
23265,Harm Franklin
23266,Ovi
23267,Mora
23268,Jasiah
23269,"Oh, Kay! Ensemble (1955)"
23270,Journeyman - Nick DePalma
23271,Young Lil Sunscreen
23272,Tinboat
23273,Jazz Band
23274,Adelina Fernandes
23275,Stéphane Pizella
23276,Francesco Bartolomeo Conti
23277,Edouard Bervily
23278,Orchestre Edouard Bervily
23279,Hot Lips Page & His Orchestra
23280,Pontsho Loco
23281,Toy
23282,Proditjie
23283,Jack Dabdoub
23284,Show Boat Orchestra (1962)
23285,InNeR ChiLd
23286,Rutland Boughton
23287,Francisco Fiorentino
23288,Ernesto Tagliaferri
23289,André Chabro
23290,Serafeim Gerotheodorou
23291,Enrique Enrique Granados
23292,Ιερόθεος Σχίζας
23293,Ορχήστρα Γεωργίου Μέγα
23294,Gerald Clark and The Calypso Orchestra
23295,K. Glaouzos
23296,Γιώργος Βιδάλης
23297,Arturo Sobenes
23298,Los Cambas
23299,Algorisms
23300,Stauros Keromitis
23301,Harmony Kings Orchestra
23302,Georgie Johnson and His Rhythm Kings
23303,Phil Carter
23304,Gauhar Jaan
23305,Chuck Darling
23306,M. Khan
23307,Jean Murat
23308,Ernie Caceres
23309,Sukhamoy Mazumder
23310,Portugallien
23311,Maribel Llaudes
23312,Jamiruddin Khan
23313,Little Johnny Griffin
23314,Tonina Torrielli
23315,Hafız Sadettin
23316,Ernesto Bonino
23317,Guy Lombardo & His Royal Canadians
23318,Daniele Serra Con Orchestra Dino Olivieri
23319,Artie Morris
23320,Carlos Dante
23321,Master Mohammad
23322,Charpini
23323,Brancato
23324,Mildred Bailey & Her Swing Band
23325,Gilles
23326,Julien
23327,Paul Colline
23328,Nitin Mukesh
23329,Louis Armstrong & His Ensemble
23330,Ιωάννης Ιατρού
23331,Georgia Cee
23332,Willy Rosen
23333,Dipali Nag
23334,Orchestra Ernst Hönigsber
23335,Garnet Clark
23336,Oδυσσέας Μοσχονάς
23337,Teo Macero And His Orchestra
23338,Edgardo Donato Y Sus Muchachos
23339,Harishchandra Rao
23340,Ramchandra
23341,Sarla Devi
23342,Howard Shelly
23343,Kurt Graunke
23344,Pearu Qawal
23345,Jayant
23346,Μεγάλη χορωδία ανδρών
23347,G. Krishnaswami Iyengar
23348,Μάριος Λυμπερόπουλος
23349,Kenny Kersey and his orchestra
23350,Barry E. Fry
23351,Sardar Mansoor
23352,Tripuramba
23353,Umashashi
23354,Sonny Thompson and his orchestra
23355,Vladimir Bobri
23356,Master Ramamurthy
23357,S. B. Kapadia
23358,Κος Χρήστος
23359,Rathindra Ghosh
23360,Marguerite Viby & Hans W. Petersen
23361,Mieczysław Horszowski
23362,Reginald Kell
23363,Lillian Fuchs
23364,Marguerite Viby & Edgar Hansen
23365,Paul Tortelier
23366,Griller Quartet
23367,Szymon Goldberg
23368,Victor Cornelius
23369,Willy Boskovsky
23370,Nikolaus Hubner
23371,Karina Bell & Sigfred Johansen
23372,Arne Weel
23373,Marguerite Viby & Christian Arhoff
23374,Clara Haskil
23375,Olga Svendsen
23376,Soulima Stravinsky
23377,Else Marie & Ellen Gottschalch m.fl.
23378,Bodil Ipsen & Peter Malberg
23379,Hungarian Quintet
23380,Cecil Aronowitz
23381,Norma Teagarden
23382,William Kroll
23383,Gayatri Basu
23384,Kemanî Amâ Recep
23385,Kocherlakota Satyanarayana
23386,Mark Flanders
23387,Joseph Koziel
23388,Frank Cucksey
23389,Dilip Kumar Roy
23390,James Singh
23391,Hans Sommer
23392,Quatro Ases e Um Curinga
23393,Ntezi Stavropoulou
23394,Xristos Xarisiadis-Klarino
23395,Klarino-Kostas Giaoyzos
23396,Carmelo Zappulla
23397,D.Semsis
23398,Georgia Miaki
23399,Salonikiós
23400,Athanasios Lioysis-Klarino
23401,Kostas Vidalis
23402,Dorival Caymmi
23403,Miss Rekha
23404,Shobhana Samarth
23405,Indrani Sen
23406,Stephanie Augustine
23407,Frank Paparelli
23408,Ανδρική Χορωδία του Θιάσου Παντοπούλου
23409,Kantina 27
23410,Macc
23411,George Howard Clutsam
23412,Yakub
23413,Snehaprabha Pradhan
23414,Cade Walker
23415,Géza Anda
23416,Gauhar Sultan
23417,Farida
23418,Angel Garcia y Tino Lopez
23419,Kusum Joshi
23420,Gulshan Sufi
23421,Chhaya Devi
23422,Rafiq Sagar
23423,Ruth Michaelis
23424,Bulo C.Rani
23425,Midori
23426,Robert McDonald
23427,D.Modugno
23428,Ruby Braff & Coleman Hawkins
23429,Ernst von Dohnányi
23430,Stuart Hawkins
23431,London Philharmonic Choir
23432,Yusuf
23433,John
23434,Durga
23435,Narciso Parigi con Orchestra Francesco Ferrari
23436,Paulos
23437,Synne Madshus
23438,Ricardo Monasterio con la Orquesta Casablanca
23439,Lidia Martorana con Orchestra Rio Rita
23440,Karl Goldmark
23441,Gomila
23442,Joseph Gershenson conducting The Universal international Orch.
23443,Exposito
23444,Jitendranath Das
23445,Bonet De San Pedro Y Los 7 De Palma
23446,Johnny Stewart
23447,M. Faruqi
23448,Rajesh Krishnan
23449,Leonard Sharrow
23450,Nanji
23451,Monta Babu
23452,Kulsum
23453,Dipti Banerjee
23454,Mahmut Celalettin
23455,Pierre Perrin
23456,Ashoketaru Banerjee
23457,Gillian Knight
23458,Dorothy Remsen
23459,Arthur Gleghorn
23460,Kalman Bloch
23461,Μάνθος Άκος
23462,Régine Crespin
23463,Girl Crazy Orchestra (1952)
23464,Don Saxon
23465,Dorothy Loudon
23466,Jose Gamboa Ceballos Y Su Orquesta
23467,Helen Arden
23468,Hope Emerson
23469,Ellen Repp
23470,Wilson Smith
23471,Ellen Lane
23472,Sydney Rainer
23473,David E. Thomas
23474,Creighton Thompson
23475,Metropolitan Opera Chorus
23476,Ion Marin
23477,Nuno Roland
23478,Sandra Hillawi
23479,Youth Band GKI RAHA
23480,Russell Nype
23481,Nikos Mosxonas
23482,Anthoula Diana
23483,M.Thomakos
23484,Lucia Aliberti
23485,Paolo Gavanelli
23486,Fabio Luisi
23487,Patty Andrews
23488,Rich Amerson
23489,"Male Tzotzil singers, guitarist, harpist"
23490,Ensemble
23491,Johann Jakob Froberger
23492,Daniel Lopez
23493,Νάσος Πατέτσος
23494,Betty Oakes
23495,Amir Khan
23496,D. V. Paluskar
23497,Doctor Ross
23498,Rudolf Schock
23499,U Sein Maung
23500,M.Vivanco
23501,Billy Butterfield
23502,John Gustafsen
23503,Van Johnson
23504,Paul Roberts
23505,Jantina Noorman
23506,Freddie Hart
23507,Billy Butterfield And His Orchestra
23508,Don Costa And His Orchestra
23509,Robert Shafer
23510,Ray Walston
23511,Lad Richards Orchestra
23512,Mighty Panther
23513,Goddard Lieberson
23514,Alan Jay Lerner
23515,Buddy Bregman Orchestra
23516,Carmen Gutierrez
