eventid,iyear,imonth,iday,country,country_txt,region,region_txt,city,latitude,longitude,summary,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,gname,weaptype1,weaptype1_txt,nkill,nwound
200408100002,2004,8,10,155,West Bank and Gaza Strip,10,Middle East & North Africa,Barkan,32.110361,35.10584,"08/10/2004: A roadside explosive detonated near Barkan in the West Bank, damaging six cars that were traveling near a bus which was subsequently targeted with rifle fire. Two Israelis suffered cuts from broken glass a result of the shoot out. It was assessed that the assailants initially targeted the bus with the bomb and then opened fire. Al-Aqsa Martyrs Brigade, an armed offshoot of Palestinian leader Yasser Arafat's Fatah movement, claimed responsibility for the attack in a statement.",1,0,3,Bombing/Explosion,19,Transportation,Al-Aqsa Martyrs Brigade,6,Explosives,0,2
200408110001,2004,8,11,97,Israel,10,Middle East & North Africa,Jerusalem,31.853918,35.263051,"08/11/2004: Al-Aqsa Martyrs Brigade claimed responsibility for an explosion that killed two and injured 16 others at a temporary checkpoint near Kalandia, on the road between Jerusalem and Ramallah. The blast detonated between two cars, and killed two Palestinian men and injured at least 16 others. The assailant was among those killed, and the injured included Israeli guards and Palestinian civilians. According to Al Aqsa Martyrs Brigade, the intended target was Jerusalem and the assailant hastily set off the explosives by remote control when he felt the Israeli security forces were closing in on him. In a phone call to Agence France Presse, the leader of Al-Aqsa Martyrs Brigade in Jenin, Zakaria Zubeidi, said that the attack was in response to the systematic killing of Palestinians by Israeli authorities in the Gaza Strip and West Bank.",0,0,3,Bombing/Explosion,14,Private Citizens & Property,Al-Aqsa Martyrs Brigade,6,Explosives,2,16
200408110002,2004,8,11,45,Colombia,3,South America,Pecheli,7.946283,-72.898807,"08/11/2004: The Fuerzas Armadas Revolucionarias de Colombia (FARC) were blamed for killing nine coca pickers on a remote ranch in Colombia's northeast department Norte de Santander. Eight armed gunmen broke into the ranch, lined up the coca pickers, and then shot the coca pickers in the head. Before leaving, the rebels took a pile of freshly picked coca leaves and then burned down the farm. The attack came in the context of continued violence between the FARC and paramilitary militias over the control of coca production in Norte de Santander department.",1,0,2,Armed Assault,1,Business,Revolutionary Armed Forces of Colombia (FARC),5,Firearms,9,0
200408110003,2004,8,11,186,Sri Lanka,6,South Asia,Kalawanchikudi,7.529372,81.794609,"08/11/2004: Seniththamby Yogarajan, believed to be an army informant linked to the Karuna faction of the Liberation Tigers of Tamil Eelam (LTTE), was shot to death by unidentified gunman in Kaluwanchikudy, 24 kilometers south of Batticaloa in Sri Lanka.  The perpetrators are unknown; however, LTTE and the Karuna faction were rival groups and the LTTE opposed most other Tamil groups and Tamil political organizations.",1,0,1,Assassination,17,Terrorists/Non-State Militia,Unknown,5,Firearms,1,0
200408120001,2004,8,12,185,Spain,8,Western Europe,Santander,43.46096,-3.807934,"08/12/2004: The Basque separatist group Euskadi Ta Askatasuna (ETA) set off two bombs within ten minutes of each other in two cities along Spain's northern coast, in what officials said was an attempt to hurt Spain's tourism industry. Two men were injured in the blasts. The explosions came soon after anonymous warning calls were made to Basque nationalist newspaper Gara, as well as another daily. In this incident, a bomb exploded in Santander.",1,0,3,Bombing/Explosion,18,Tourists,Basque Fatherland and Freedom (ETA),6,Explosives,0,1
200408120002,2004,8,12,185,Spain,8,Western Europe,Gijon,43.545261,-5.661926,"08/12/2004: The Basque separatist group Euskadi Ta Askatasuna (ETA) set off two bombs within ten minutes of each other in two cities along Spain's northern coast, in what officials said was an attempt to hurt Spain's tourism industry. Two men were injured in the blasts. The explosions came soon after anonymous warning calls were made to Basque nationalist newspaper Gara and another daily. In this incident, a bomb exploded in Gijon.",1,0,3,Bombing/Explosion,18,Tourists,Basque Fatherland and Freedom (ETA),6,Explosives,0,1
200408130002,2004,8,13,95,Iraq,10,Middle East & North Africa,Basra,30.510054,47.778095,"08/13/2004: British journalist James Brandon was abducted by about 20 masked gunmen, some wearing police uniform, from his hotel in Basra, Iraq. Hotel employees heard gun fire, and Mr. Brandon was badly beaten. The unidentified assailants released a video the next morning showing a scared and bare-chested Brandon with a bandage around his head, and the kidnappers threatened to kill him if U.S. forces did not leave Najaf within 24 hours, where they were engaged in fierce fighting with Muqtada al-Sadr's militia. While it was unclear what connection the kidnappers had to al-Sadr, spokespersons for al-Sadr condemned the kidnapping and called for the captors to release Mr. Brandon immediately. As a result, Mr. Brandon was brought to al-Sadr's Basra office and released one day after his capture on August 14, 2004.",1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Unknown,5,Firearms,0,1
200408130003,2004,8,13,92,India,6,South Asia,Thanamandi,33.538588,74.369286,"08/13/2004: Two unidentified militants entered the home of Fazal Hussain and killed him in the Thanamandi area of Rajouri district, India. It was suspected that the militants may have killed Mr. Hussain because his two sons were in the Indian army.",1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,5,Firearms,1,0
200408140001,2004,8,14,92,India,6,South Asia,Gauripar,26.090175,89.964447,"08/14/2004: The United Liberation Front of Assam was blamed for a grenade blast at a cinema in the Assam town of Gauripur on India's independence day. The blast injured about 20 movie goers. The strike was in protest of New Delhi's rule over the northeast which is rich in oil, tea, and timber.",1,0,3,Bombing/Explosion,1,Business,United Liberation Front of Assam (ULFA),6,Explosives,0,20
200408150001,2004,8,15,92,India,6,South Asia,Dhemaji,27.47536,94.551234,08/15/2004: The United Liberation Front of Assam was blamed for an explosion at Dhemaji College in the northeastern state of Assam which killed at least 12 people and injured many others. The bomb was remotely detonated. The attack took place during a flag-hoisting ceremony during celebrations for India's independence day.,1,0,3,Bombing/Explosion,8,Educational Institution,United Liberation Front of Assam (ULFA),6,Explosives,12,
200408150002,2004,8,15,141,Nepal,6,South Asia,Narayanghat,27.698891,84.430396,"08/15/2004: Authorities suspected Nepal Communist Party (Maoist) rebels for a bomb explosion that apparently targeted a police van in a busy market in Narayanghat. A 12 year-old boy who was on a motorcycle with his father was killed, and six others were injured, including three policemen. Police suspected that the alleged rebels used a remote device to detonate the bomb which was on the side of the road.",1,0,3,Bombing/Explosion,3,Police,Maoists,6,Explosives,1,6
200408150003,2004,8,15,6,Algeria,10,Middle East & North Africa,Mazer,36.88523,3.737971,"8/15/2004: Unknown perpetrators detonated two bombs by a guard post near Mazer, Algeria, as a military patrol drove past.  Two members of the Algerian security forces were wounded.  It is believed that the assailants were part of the Islamic insurgency in Algeria.",1,0,3,Bombing/Explosion,4,Military,Algerian Islamic Extremists,6,Explosives,0,2
200408160001,2004,8,16,153,Pakistan,6,South Asia,Nawabshah,26.241957,68.399292,"08/16/2004: Two blasts on a Pakistani railway line injured at least six people and narrowly missed an express train. Two policemen were among those injured by the second blast after gathering to examine the first explosion, which went off in the town of Nawabshah. No group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,19,Transportation,Unknown,6,Explosives,0,6
200408160002,2004,8,16,153,Pakistan,6,South Asia,Sui,28.633307,69.190369,08/16/2004: A Frontier Corps convoy came under attack by unknown assailants in the Old Sui area of Pakistan’s Balochistan Province. Four people were killed and 10 injured in the attack.,1,0,3,Bombing/Explosion,3,Police,Unknown,6,Explosives,4,10
200408160003,2004,8,16,186,Sri Lanka,6,South Asia,Colombo,6.941837,79.861687,"08/16/2004: Kandasamy Iyer Balanadarajah, the Media Secretary of the Eelam People's Democratic Party, was shot and killed by the Liberation Tigers of Tamil Eelam (LTTE) in Colombo, Sri Lanka.  He was also a journalist who worked on the Tamil weekly newspaper Thinamurasu.",1,0,1,Assassination,2,Government (General),Liberation Tigers of Tamil Eelam (LTTE),5,Firearms,1,0
200408170001,2004,8,17,153,Pakistan,6,South Asia,Fateh Jang,33.565614,72.643393,"08/17/2004: In Fateh Jang, Pakistan, unidentified gunmen opened fire on supporters of former Prime Minister Benazir Bhutto's Pakistan People’s Party, killing three people. No group claimed responsibility for the attack, but Pakistan People’s Party officials believed the perpetrators were supporters of then Pakistanin Finance Minister Aziz.",1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,5,Firearms,3,
200408170002,2004,8,17,153,Pakistan,6,South Asia,Shakai,32.475559,69.636063,"08/17/2004: An Army soldier was killed and five others suffered injuries when unknown attackers launched rockets at a military outpost in the Shakai Valley of South Waziristan, Pakistan. No group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,4,Military,Unknown,6,Explosives,1,5
200408170003,2004,8,17,93,Indonesia,5,Southeast Asia,Banda Aceh,5.541471,95.342957,"08/17/2004: Seven civilians were injured when a hand grenade thrown by a man riding on the back of a speeding motorcycle exploded in a crowd of people enjoying a free musical performance celebrating Indonesia’s Independence Day in Banda Aceh. Although no group claimed responsibility for the attack, Indonesian military officials believed that the perpetrator was acting on behalf of the Free Aceh Movement (GAM).",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Free Aceh Movement (GAM),6,Explosives,0,7
200408180001,2004,8,18,92,India,6,South Asia,Bhubaneswar,20.296059,85.82454,"08/18/2004: The Congress Party office in Bhubaneswar, India, was partly damaged when attackers hurled crude bombs at its premises. The attack came hours after the party's new Orissa president addressed a press conference. A party leader, Ranjit Rout, suffered slight injuries in the leg and windowpanes were shattered in the bomb attack. No group claimed responsibility for the bombing.",1,0,3,Bombing/Explosion,2,Government (General),Unknown,6,Explosives,0,1
200408180002,2004,8,18,92,India,6,South Asia,Malachamlan,33.778175,76.576171,"08/18/2004: Four members of a family were massacred by suspected Lashkar-e Taiba militants in Malachamlan, India. Two or three perpetrators barged into the house of Ghulam Hussain Gujjar firing their guns. No group claimed responsibility for the attack.",1,0,2,Armed Assault,14,Private Citizens & Property,Lashkar-e-Taiba (LeT),5,Firearms,4,0
200408180003,2004,8,18,155,West Bank and Gaza Strip,10,Middle East & North Africa,Neveh Dekalim,31.355579,34.274364,"08/18/2004: Two mortar shells were fired at Neve Deqalim in the Gaza Strip, injuring two people. No group claimed responsibility for the attack.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,6,Explosives,0,2
200408190001,2004,8,19,4,Afghanistan,6,South Asia,Rahman Kala,32.84243,68.071923,"08/19/2004: The Taliban killed four Afghan government troops in Ghazni Province, Afghanistan. The victims were Afghan security forces guarding a convoy. Latifollah Hakimi, a Taliban spokesman, claimed responsibility for the incident.",1,0,9,Unknown,4,Military,Taliban,13,Unknown,4,0
200408200001,2004,8,20,141,Nepal,6,South Asia,Kathmandu,27.708754,85.329498,"08/20/2004: Suspected communist guerillas shot a policeman then set off two bombs in Kathmandu, Nepal. Gunmen shot a police guard at the Land Revenue Office then planted a bomb in the facility. The bomb exploded a few minutes later, but did not result in any casualties. Another explosion followed a short time later in an abandoned police station on the outskirts of the city.",1,0,3,Bombing/Explosion,2,Government (General),Maoists,6,Explosives,0,1
200408200003,2004,8,20,4,Afghanistan,6,South Asia,Kabul,34.516895,69.147011,"08/20/2004: Seven Afghan policemen were hurt when six closely timed explosions struck an electoral commission building in Farah, Afghanistan. No building personnel were injured in the bombing. Although no group claimed responsibility for the incident, the Taliban had tried to disrupt the election process in the past.",1,0,3,Bombing/Explosion,2,Government (General),Taliban,6,Explosives,0,7
